00KGNH,0.299693,51.5225
00KGNJ,0.369783,51.5216
00KGNK,0.29861,51.4867
00KGNL,0.44495,51.5255
00KGNM,0.443932,51.5111
00KGNN,0.328281,51.4987
00KGNP,0.44003,51.5292
00KGNQ,0.375494,51.4641
00KGNR,0.370642,51.4697
00KGNS,0.271433,51.4826
00LCNN,0.52779,51.3738
00LCNP,0.448306,51.3702
00LCNQ,0.559658,51.3925
00LCNR,0.555259,51.3826
00LCNS,0.575029,51.3523
00LCNT,0.551563,51.3481
00LCNU,0.537304,51.3675
00LCNW,0.569428,51.4532
00LCNX,0.537476,51.355
00LCNY,0.598363,51.3591
00LCNZ,0.611447,51.3862
00LCPA,0.604769,51.3529
00LCPB,0.528169,51.394
00LCPC,0.506488,51.3762
00LCPD,0.514443,51.3607
00LCPE,0.495593,51.3765
00LCPF,0.494239,51.4016
00LCPG,0.512292,51.4397
00LCPH,0.481584,51.3917
00LCPJ,0.583354,51.3764
00LCPK,0.52883,51.3452
00LCPL,0.562633,51.3749
00MAMW,-0.702626,51.4096
00MAMX,-0.773145,51.4331
00MAMY,-0.737141,51.4197
00MAMZ,-0.792582,51.3495
00MANA,-0.777101,51.346
00MANB,-0.73562,51.4001
00MANC,-0.785833,51.3756
00MAND,-0.777711,51.4045
00MANE,-0.776958,51.3967
00MANF,-0.757315,51.3939
00MANG,-0.735645,51.4086
00MANH,-0.817202,51.3556
00MANJ,-0.755978,51.4025
00MANK,-0.775983,51.3571
00MANL,-0.760745,51.4239
00MANM,-0.741222,51.4268
00MANN,-0.757082,51.4102
00MANP,-0.6855,51.4378
00MBNJ,-1.18131,51.3903
00MBNK,-1.16455,51.5118
00MBNL,-1.05351,51.4577
00MBNM,-1.19744,51.4464
00MBNN,-1.03872,51.4201
00MBNP,-1.04061,51.4471
00MBNQ,-1.3064,51.4659
00MBNR,-1.30686,51.4144
00MBNS,-1.27783,51.4298
00MBNT,-1.22166,51.4935
00MBNU,-1.36728,51.5191
00MBNW,-1.34553,51.3863
00MBNX,-1.30424,51.3851
00MBNY,-1.52536,51.421
00MBNZ,-1.436,51.4031
00MBPA,-1.50216,51.5058
00MBPB,-1.05539,51.3923
00MBPC,-1.33322,51.4109
00MBPD,-1.09973,51.4818
00MBPE,-1.06703,51.4741
00MBPF,-1.33405,51.3973
00MBPG,-1.34792,51.4381
00MBPH,-1.11068,51.422
00MBPJ,-1.26421,51.4097
00MBPK,-1.25039,51.4154
00MBPL,-1.24977,51.3868
00MBPM,-1.28123,51.4122
00MBPN,-1.07935,51.4389
00MBPP,-1.32066,51.4082
00MBPQ,-1.04734,51.4731
00MCMR,-0.972215,51.4604
00MCMS,-0.997814,51.4609
00MCMT,-0.966351,51.4711
00MCMU,-0.955982,51.4354
00MCMW,-0.96936,51.4455
00MCMX,-1.03044,51.468
00MCMY,-0.99613,51.4801
00MCMZ,-0.987824,51.449
00MCNA,-1.0172,51.4584
00MCNB,-0.942432,51.4533
00MCNC,-0.961352,51.4839
00MCND,-0.956862,51.4478
00MCNE,-1.01352,51.4469
00MCNF,-0.976092,51.4797
00MCNG,-1.03647,51.4605
00MCNH,-0.974692,51.428
00MDMQ,-0.605378,51.5245
00MDMR,-0.632309,51.5342
00MDMS,-0.584699,51.516
00MDMT,-0.6075,51.5096
00MDMU,-0.644698,51.5173
00MDMW,-0.636413,51.5095
00MDMX,-0.515991,51.4849
00MDMY,-0.617739,51.527
00MDMZ,-0.540137,51.4983
00MDNA,-0.646091,51.5265
00MDNB,-0.55591,51.5023
00MDNC,-0.551211,51.5067
00MDND,-0.57837,51.502
00MDNE,-0.576498,51.5227
00MEMZ,-0.665273,51.4178
00MENA,-0.73367,51.5284
00MENB,-0.747019,51.5512
00MENC,-0.742759,51.5195
00MEND,-0.705462,51.4865
00MENE,-0.613093,51.48
00MENF,-0.627641,51.4751
00MENG,-0.643064,51.4837
00MENH,-0.645582,51.4771
00MENJ,-0.753895,51.5064
00MENK,-0.57184,51.4859
00MENL,-0.599906,51.4855
00MENM,-0.634105,51.4982
00MENN,-0.734375,51.5364
00MENP,-0.544711,51.4619
00MENQ,-0.797269,51.5004
00MENR,-0.713527,51.5358
00MENS,-0.602034,51.4483
00MENT,-0.719841,51.517
00MENU,-0.629256,51.4677
00MENW,-0.752621,51.5323
00MENX,-0.635204,51.397
00MENY,-0.657511,51.4032
00MFNB,-0.913136,51.4048
00MFNC,-0.883342,51.395
00MFND,-0.918261,51.4561
00MFNE,-0.884632,51.482
00MFNF,-0.894872,51.4616
00MFNG,-0.854866,51.4184
00MFNH,-0.858006,51.4078
00MFNJ,-0.849024,51.3844
00MFNK,-0.880214,51.3679
00MFNL,-0.913203,51.4306
00MFNM,-0.936041,51.4312
00MFNN,-0.849895,51.4538
00MFNP,-0.888682,51.4536
00MFNQ,-0.924931,51.4405
00MFNR,-0.825861,51.4167
00MFNS,-0.859404,51.5105
00MFNT,-0.951927,51.4239
00MFNU,-0.969506,51.4075
00MFNW,-0.908029,51.4721
00MFNX,-0.913285,51.4492
00MFNY,-0.956599,51.3783
00MFNZ,-0.86527,51.4793
00MFPA,-0.82721,51.4069
00MFPB,-0.884598,51.4288
00MFPC,-0.81664,51.3891
00MGNB,-0.727206,51.9987
00MGNC,-0.762114,52.0515
00MGND,-0.73381,52.0402
00MGNE,-0.664351,52.0105
00MGNF,-0.744266,52.0056
00MGNG,-0.723758,51.986
00MGNH,-0.777113,52.0044
00MGNJ,-0.761281,52.0135
00MGNK,-0.821979,52.1024
00MGNL,-0.741905,52.0696
00MGNM,-0.726147,52.0572
00MGNN,-0.790806,52.0222
00MGNP,-0.70012,52.0383
00MGNQ,-0.72835,52.0934
00MGNR,-0.710105,52.0863
00MGNS,-0.702557,52.1562
00MGNT,-0.706447,52.1133
00MGNU,-0.766873,52.0624
00MGNW,-0.828273,52.0476
00MGNX,-0.690454,52.0225
00MGNY,-0.758073,51.9951
00MGNZ,-0.804555,52.0662
00MGPA,-0.731061,52.0259
00MLND,-0.161361,50.8252
00MLNE,-0.175323,50.8284
00MLNF,-0.106801,50.8248
00MLNG,-0.165154,50.8323
00MLNH,-0.195522,50.8483
00MLNJ,-0.12319,50.831
00MLNK,-0.119522,50.8526
00MLNL,-0.103833,50.8455
00MLNM,-0.223428,50.852
00MLNN,-0.142362,50.8623
00MLNP,-0.143547,50.8398
00MLNQ,-0.12696,50.8243
00MLNR,-0.149361,50.8255
00MLNS,-0.0668587,50.8122
00MLNT,-0.138308,50.8306
00MLNU,-0.216429,50.8394
00MLNW,-0.175236,50.8432
00MLNX,-0.185369,50.8315
00MLNY,-0.196774,50.8323
00MLNZ,-0.157926,50.8547
00MLPA,-0.0728872,50.8323
00MRMP,-1.0712,50.8106
00MRMQ,-1.08858,50.7946
00MRMR,-1.10566,50.8076
00MRMS,-1.08016,50.8223
00MRMT,-1.08619,50.8509
00MRMU,-1.05568,50.8453
00MRMW,-1.07479,50.7908
00MRMX,-1.08707,50.8113
00MRMY,-1.08906,50.8286
00MRMZ,-1.07271,50.7976
00MRNA,-1.09831,50.821
00MRNB,-1.13531,50.846
00MRNC,-1.11549,50.775
00MRND,-1.10813,50.7956
00MSMR,-1.41914,50.9109
00MSMS,-1.42608,50.9484
00MSMT,-1.41117,50.9228
00MSMU,-1.35553,50.9136
00MSMW,-1.38609,50.931
00MSMX,-1.45819,50.9482
00MSMY,-1.43927,50.9231
00MSMZ,-1.36936,50.9279
00MSNA,-1.4603,50.9272
00MSNB,-1.38579,50.9139
00MSNC,-1.40872,50.9354
00MSND,-1.47723,50.9374
00MSNE,-1.44575,50.9352
00MSNF,-1.3678,50.9083
00MSNG,-1.39928,50.9464
00MSNH,-1.38609,50.899
00MWPC,-1.20835,50.7131
00MWPD,-1.1194,50.6908
00MWPE,-1.11189,50.6829
00MWPF,-1.21905,50.7322
00MWPG,-1.10227,50.7093
00MWPH,-1.41469,50.7023
00MWPJ,-1.33267,50.703
00MWPK,-1.36026,50.6972
00MWPL,-1.31748,50.6572
00MWPM,-1.31712,50.605
00MWPN,-1.3254,50.7694
00MWPP,-1.32901,50.7639
00MWPQ,-1.3212,50.7638
00MWPR,-1.31802,50.7609
00MWPS,-1.29694,50.7668
00MWPT,-1.30436,50.7597
00MWPU,-1.27381,50.7136
00MWPW,-1.52407,50.6836
00MWPX,-1.54646,50.7039
00MWPY,-1.3496,50.7566
00MWPZ,-1.19131,50.6579
00MWQA,-1.19182,50.6514
00MWQB,-1.31925,50.6917
00MWQC,-1.22359,50.6578
00MWQD,-1.32044,50.7083
00MWQE,-1.31802,50.7024
00MWQF,-1.33466,50.7456
00MWQG,-1.27843,50.7483
00MWQH,-1.30179,50.7021
00MWQJ,-1.33272,50.7216
00MWQK,-1.17021,50.7378
00MWQL,-1.19025,50.7355
00MWQM,-1.18156,50.7276
00MWQN,-1.19284,50.7295
00MWQP,-1.16583,50.7249
00MWQQ,-1.16875,50.7314
00MWQR,-1.16436,50.6678
00MWQS,-1.18081,50.6643
00MWQT,-1.11201,50.7445
00MWQU,-1.47584,50.7115
00MWQW,-1.20592,50.6374
00MWQX,-1.20217,50.6444
00MWQY,-1.20715,50.6277
00MWQZ,-1.61736,50.6726
00MWRA,-1.21424,50.6049
00MWRB,-1.25852,50.5947
00MWRC,-1.25593,50.7341
00MWRD,-1.27465,50.6347
00NAMA,-4.30283,53.2931
00NAMB,-4.16018,53.4872
00NAMC,-4.18748,53.4829
00NAMD,-3.94616,53.3437
00NAME,-4.22027,53.3447
00NAMF,-4.24132,53.274
00NAMG,-4.04439,53.2951
00NAMH,-4.26909,53.3372
00NAMJ,-4.07911,53.389
00NAMK,-4.01823,53.2905
00NAML,-4.14477,53.3256
00NAMM,-4.00313,53.3211
00NAMN,-4.14562,53.339
00NAMP,-4.02447,53.2874
00NAMQ,-4.45155,53.3947
00NAMR,-4.45031,53.3855
00NAMS,-4.25038,53.5127
00NAMT,-4.06733,53.3817
00NAMU,-4.12862,53.3719
00NAMW,-4.08017,53.4585
00NAMX,-4.36552,53.4241
00NAMY,-4.34189,53.3504
00NAMZ,-4.09067,53.3046
00NANA,-3.8683,53.382
00NANB,-4.1001,53.263
00NANC,-4.24557,53.4057
00NAND,-4.43998,53.3882
00NANE,-4.45701,53.3902
00NANF,-4.36405,53.4992
00NANG,-4.05648,53.4278
00NANH,-4.43721,53.3923
00NANJ,-4.46467,53.4025
00NANK,-4.00433,53.3543
00NANL,-4.44838,53.4
00NANM,-4.34537,53.3088
00NANN,-4.19737,53.2268
00NANP,-4.45696,53.3678
00NANQ,-4.13036,53.3315
00NANR,-4.01575,53.3024
00NANS,-4.37528,53.3728
00NCQA,-4.56585,52.8731
00NCQB,-3.86773,52.6389
00NCQC,-4.24693,52.9951
00NCQD,-3.93235,52.8041
00NCQE,-4.37759,52.9123
00NCQF,-3.9051,53.2621
00NCQG,-3.49602,52.9623
00NCQH,-4.04629,53.2367
00NCQJ,-4.12873,53.1902
00NCQK,-4.47362,52.9362
00NCQL,-3.82706,53.0527
00NCQM,-3.73624,52.8383
00NCQN,-3.85974,52.713
00NCQP,-4.10364,53.2163
00NCQQ,-4.17506,53.0962
00NCQR,-3.664,52.7426
00NCQS,-4.10273,52.9925
00NCQT,-4.05385,53.209
00NCQU,-3.97097,53.293
00NCQW,-3.96814,53.2099
00NCQX,-3.99477,53.2803
00NCQY,-3.79467,53.0563
00NCQZ,-4.08762,53.0383
00NCRA,-3.77719,52.7911
00NCRB,-3.7787,52.7987
00NCRC,-3.95694,52.8502
00NCRD,-4.3472,52.9839
00NCRE,-3.96982,53.3005
00NCRF,-3.90321,53.2445
00NCRG,-3.99553,53.2866
00NCRH,-4.16453,53.1642
00NCRJ,-3.93704,52.9627
00NCRK,-3.97911,53.285
00NCRL,-3.96511,53.2975
00NCRM,-4.27634,53.0439
00NCRN,-3.94493,52.8964
00NCRP,-4.35394,52.9438
00NCRQ,-3.93952,53.1699
00NCRR,-3.47755,52.985
00NCRS,-4.33516,52.8844
00NCRT,-3.93729,52.7355
00NCRU,-4.10595,53.1125
00NCRW,-4.04241,53.2199
00NCRX,-3.55635,52.911
00NCRY,-4.1254,53.1704
00NCRZ,-4.18307,53.0133
00NCSA,-3.96178,53.2914
00NCSB,-3.98532,53.2935
00NCSC,-4.10631,53.2212
00NCSD,-4.43083,53.0138
00NCSE,-4.37237,53.0134
00NCSF,-3.91536,53.2465
00NCSG,-4.10683,53.21
00NCSH,-4.00934,53.2314
00NCSJ,-3.93534,53.0196
00NCSK,-3.99781,53.2676
00NCSL,-4.14967,53.1265
00NCSM,-3.99231,52.9986
00NCSN,-4.03525,52.9836
00NCSP,-3.94304,53.0797
00NCSQ,-4.28405,52.969
00NCSR,-4.29064,52.9592
00NCST,-4.1223,53.2041
00NCSU,-4.1036,53.1362
00NCSW,-3.77492,53.0245
00NCSX,-3.78608,52.9587
00NCSY,-3.91962,53.2216
00NCSZ,-4.50019,52.9718
00NCTA,-3.96619,52.6458
00NCTB,-4.03996,53.1644
00NCTC,-4.06238,53.2472
00NENT,-3.42962,53.3405
00NENU,-3.78221,53.1517
00NENW,-3.51059,53.2924
00NENX,-3.82165,53.3143
00NENY,-3.72083,53.2869
00NENZ,-3.73097,53.3366
00NEPA,-3.54694,53.3398
00NEPB,-3.69599,53.339
00NEPC,-3.65078,53.3749
00NEPD,-3.65063,53.1919
00NEPE,-3.67879,53.3553
00NEPF,-3.64191,53.2468
00NEPG,-3.55897,53.337
00NEPH,-3.43485,53.3233
00NEPJ,-3.57847,53.3377
00NEPK,-3.70127,53.3889
00NEPL,-3.66003,53.2017
00NEPM,-3.38003,53.3536
00NEPN,-3.48858,53.3332
00NEPP,-3.60488,53.3617
00NEPQ,-3.54449,53.1848
00NEPR,-3.63347,53.3117
00NEPS,-3.43612,53.2198
00NEPT,-3.52143,53.3334
00NEPU,-3.66506,53.3467
00NEPW,-3.61153,53.3398
00NEPX,-3.70343,53.37
00NEPY,-3.80353,53.3092
00NEPZ,-3.76832,53.3186
00NEQA,-3.62887,53.3668
00NEQB,-3.64986,53.344
00NEQC,-3.44965,53.339
00NEQD,-3.59316,53.3413
00NEQE,-3.40888,53.3432
00NEQF,-3.71625,53.2066
00NEQG,-3.67142,53.3721
00NEQH,-3.63443,53.1398
00NEQJ,-3.427,53.0651
00NGNK,-3.35607,53.3228
00NGNL,-3.26905,53.0313
00NGNM,-3.29659,53.229
00NGNN,-3.26665,53.2388
00NGNP,-3.3177,53.2292
00NGNQ,-3.28097,53.3526
00NGNR,-3.28553,53.1012
00NGNS,-3.0833,53.1341
00NGNT,-3.17724,53.1873
00NGNU,-3.33454,52.9831
00NGNW,-3.21936,53.219
00NGNX,-3.21409,53.0825
00NGNY,-3.04995,53.0172
00NGNZ,-3.31712,53.1711
00NGPA,-3.27344,53.3744
00NGPB,-3.25442,53.3842
00NGPC,-3.27569,53.3633
00NGPD,-3.29281,53.3808
00NGPE,-3.2895,53.3728
00NGPF,-3.32249,53.3457
00NGPG,-3.3358,53.3726
00NGPH,-3.33429,53.3576
00NGPJ,-3.33163,53.3644
00NGPK,-3.34742,53.3612
00NGPL,-3.36119,53.3663
00NGPM,-3.19515,53.1554
00NGPN,-3.30876,53.3061
00NGPP,-3.32598,53.3026
00NGPQ,-3.31558,53.2769
00NGPR,-3.26244,53.3027
00NJPJ,-2.99421,53.2018
00NJPK,-2.93917,53.2358
00NJPL,-3.04874,53.2992
00NJPM,-3.06816,53.3068
00NJPN,-2.87695,53.2045
00NJPP,-2.88873,53.193
00NJPQ,-3.09238,53.291
00NJPR,-2.95991,53.1975
00NJPS,-2.97998,53.201
00NJPT,-2.97955,53.2164
00NJPU,-2.95626,53.2088
00NJPW,-2.9326,53.1439
00NJPX,-3.1657,53.277
00NJPY,-3.11231,53.2316
00NJPZ,-2.94807,53.2552
00NJQA,-2.96496,53.2571
00NJQB,-2.95878,53.2437
00NJQC,-2.93733,53.2513
00NJQD,-2.94753,53.2211
00NJQE,-3.18309,53.3807
00NJQF,-3.01317,53.2868
00NJQG,-3.03263,53.2827
00NJQH,-2.9979,53.2701
00NJQJ,-3.0207,53.27
00NJQK,-3.09677,53.3253
00NJQL,-3.21487,53.378
00NJQM,-3.07726,53.2139
00NJQN,-3.04561,53.1793
00NJQP,-3.06389,53.2507
00NJQQ,-2.91633,53.2167
00NJQR,-2.89583,53.1789
00NJQS,-3.09575,53.3144
00NJQT,-3.08363,53.3183
00NJQU,-3.10377,53.3138
00NJQW,-2.93723,53.1569
00NJQX,-2.98086,53.1742
00NJQY,-2.97852,53.1336
00NJQZ,-2.90678,53.227
00NJRA,-3.0306,53.201
00NJRB,-3.02432,53.2123
00NJRC,-3.04153,53.2017
00NJRD,-3.03994,53.2092
00NJRE,-3.13322,53.3595
00NJRF,-3.00227,53.2121
00NJRG,-3.01236,53.236
00NJRH,-2.98497,53.2392
00NJRJ,-2.93608,53.1853
00NJRK,-2.89742,53.2345
00NJRL,-2.83464,53.2136
00NJRM,-2.8246,53.2081
00NJRN,-2.86653,53.2431
00NJRP,-2.92751,53.2439
00NJRQ,-2.92593,53.2404
00NJRR,-2.93418,53.2477
00NJRS,-3.21582,53.3575
00NJRT,-3.01713,53.1472
00NJRU,-3.16461,53.3304
00NLNW,-2.88414,53.0939
00NLNX,-2.87647,53.0986
00NLNY,-2.73578,53.0198
00NLNZ,-2.95859,53.1102
00NLPA,-2.90936,53.0795
00NLPB,-2.93898,53.1078
00NLPC,-2.87123,53.0837
00NLPD,-2.98685,53.0182
00NLPE,-3.09655,52.9469
00NLPF,-2.95445,52.9906
00NLPG,-2.9692,52.9784
00NLPH,-2.95284,53.0875
00NLPJ,-2.89364,53.0689
00NLPK,-2.92307,53.0636
00NLPL,-2.89272,53.0984
00NLPM,-2.87286,53.1152
00NLPN,-2.90004,53.0873
00NLPP,-2.93801,53.094
00NLPQ,-2.90951,53.1108
00NLPR,-2.92807,53.1197
00NLPS,-2.9219,53.1014
00NLPT,-2.88626,53.0692
00NLPU,-2.80922,53.0796
00NLPW,-2.94286,53.042
00NLPX,-2.88687,53.1007
00NLPY,-3.00037,53.0089
00NLPZ,-2.89916,53.1284
00NLQA,-2.88492,53.087
00NLQB,-2.86388,53.0472
00NLQC,-2.85508,53.1208
00NLQD,-2.99157,53.0959
00NLQE,-2.92938,53.094
00NLQF,-2.90041,53.0745
00NLQG,-2.79516,52.9878
00NLQH,-2.95629,53.0419
00NLQJ,-2.97763,53.043
00NLQK,-2.9701,53.0327
00NLQL,-2.96679,53.018
00NLQM,-2.95571,53.06
00NLQN,-2.87277,53.0762
00NLQP,-2.87201,53.0903
00NLQQ,-2.8379,53.1435
00NLQR,-2.93239,53.0332
00NLQS,-2.88607,53.0786
00NLQT,-2.89805,53.0936
00NLQU,-2.8767,53.0721
00NLQW,-2.87853,53.083
00NNQG,-3.70571,51.8538
00NNQH,-3.41073,52.7345
00NNQJ,-3.20732,52.4427
00NNQK,-3.16164,52.6405
00NNQL,-3.52929,52.4899
00NNQM,-3.26839,52.0873
00NNQN,-3.3558,52.1905
00NNQP,-3.17576,51.9426
00NNQQ,-3.40007,52.589
00NNQR,-3.06608,52.5799
00NNQS,-3.07796,51.9427
00NNQT,-3.75301,51.8639
00NNQU,-3.34501,52.2438
00NNQW,-3.18541,52.5938
00NNQX,-3.31061,52.0431
00NNQY,-3.05121,52.6472
00NNQZ,-3.69665,52.6407
00NNRA,-3.15914,52.1369
00NNRB,-3.12502,52.7134
00NNRC,-3.11409,52.0753
00NNRD,-3.09264,52.1094
00NNRE,-3.19408,52.5241
00NNRF,-2.97891,52.3743
00NNRG,-3.4968,52.2482
00NNRH,-3.24436,52.3059
00NNRJ,-3.54997,52.6635
00NNRK,-3.35307,52.5082
00NNRL,-3.32661,52.2879
00NNRM,-3.31305,52.2968
00NNRN,-3.30747,52.2806
00NNRP,-2.97328,52.7666
00NNRQ,-2.98932,52.8018
00NNRR,-3.26412,52.2235
00NNRS,-3.28248,52.6898
00NNRT,-3.26247,52.7533
00NNRU,-3.20176,52.8081
00NNRW,-3.14984,51.8837
00NNRX,-3.24536,51.988
00NNRY,-3.12892,52.3443
00NNRZ,-3.23943,51.8884
00NNSA,-3.46807,52.4974
00NNSB,-3.30614,52.8496
00NNSC,-3.14086,52.8836
00NNSD,-3.09105,52.8115
00NNSE,-3.58296,52.1942
00NNSF,-3.35791,52.2906
00NNSG,-3.7616,52.647
00NNSH,-3.58704,51.9875
00NNSJ,-3.14406,52.757
00NNSK,-3.08559,52.6057
00NNSL,-3.39237,52.3788
00NNSM,-3.26041,52.5527
00NNSN,-3.22156,52.5551
00NNSP,-3.22404,52.5749
00NNSQ,-3.26321,52.5664
00NNSR,-3.26149,52.5433
00NNST,-3.08218,52.2528
00NNSU,-2.95983,52.3116
00NNSW,-3.56806,52.3579
00NNSX,-3.2715,52.635
00NNSY,-3.36599,51.9859
00NNSZ,-3.36664,52.0002
00NNTA,-3.33917,51.9945
00NNTB,-3.17194,52.0129
00NNTC,-3.36241,51.9273
00NNTD,-3.56335,51.8622
00NNTE,-2.99058,52.7225
00NNTF,-3.0932,52.6769
00NNTG,-3.04822,52.722
00NNTH,-3.08919,52.7069
00NNTJ,-3.74255,51.8254
00NNTK,-3.45025,52.047
00NNTL,-3.72954,51.859
00NQNP,-4.18789,52.3115
00NQNQ,-4.49089,52.2111
00NQNR,-4.58794,52.1887
00NQNS,-4.58231,52.1747
00NQNT,-4.60114,52.1607
00NQNU,-3.99162,52.4808
00NQNW,-4.00111,52.4806
00NQNX,-3.99644,52.488
00NQNY,-3.99577,52.466
00NQNZ,-4.00671,52.478
00NQPA,-4.45167,52.1577
00NQPB,-3.95299,52.5501
00NQPC,-4.23086,52.1543
00NQPD,-3.83054,52.5622
00NQPE,-4.1524,52.2868
00NQPF,-3.95787,52.4868
00NQPG,-4.03018,52.18
00NQPH,-4.21179,52.251
00NQPJ,-3.97133,52.4728
00NQPK,-3.98536,52.4767
00NQPL,-4.36104,52.1299
00NQPM,-4.27837,52.251
00NQPN,-4.26698,52.1261
00NQPP,-3.98946,52.4431
00NQPQ,-4.08068,52.2524
00NQPR,-3.86973,52.2427
00NQPS,-3.99129,52.2275
00NQPT,-4.0199,52.3838
00NQPU,-4.10921,52.3213
00NQPW,-4.12631,52.1715
00NQPX,-3.76673,52.3596
00NQPY,-3.76535,52.4764
00NQPZ,-4.28845,52.2856
00NQQA,-4.38496,52.2142
00NQQB,-4.6249,52.2211
00NQQC,-3.95898,52.5106
00NQQD,-3.87285,52.4996
00NQQE,-3.80426,52.2764
00NQQF,-4.34886,52.1671
00NQQG,-3.89195,52.4135
00NSPH,-4.63326,51.8381
00NSPJ,-4.91686,51.8289
00NSPK,-4.97828,51.9273
00NSPL,-4.79425,51.7979
00NSPM,-4.57155,52.1287
00NSPN,-4.52278,52.0779
00NSPP,-4.64284,52.0698
00NSPQ,-4.84541,52.0806
00NSPR,-4.76022,51.8257
00NSPS,-4.91584,52.0975
00NSPT,-4.92792,52.0942
00NSPU,-4.93462,52.1137
00NSPW,-4.93676,51.9042
00NSPX,-4.94816,51.9131
00NSPY,-4.95332,51.9013
00NSPZ,-4.92797,51.9092
00NSQA,-4.9453,51.894
00NSQB,-4.90115,51.7051
00NSQC,-4.99017,51.8696
00NSQD,-4.71202,51.8354
00NSQE,-4.64784,51.8943
00NSQF,-4.85457,51.7768
00NSQG,-4.97201,52.0036
00NSQH,-4.90526,51.858
00NSQJ,-5.08006,52.0521
00NSQK,-4.7229,51.9732
00NSQL,-4.76276,51.7601
00NSQM,-4.79181,51.8844
00NSQN,-4.94668,51.8876
00NSQP,-5.00394,51.816
00NSQQ,-4.9895,51.8188
00NSQR,-5.02232,51.816
00NSQS,-5.02939,51.819
00NSQT,-4.99684,51.8257
00NSQU,-5.00868,51.8232
00NSQW,-4.71141,51.8904
00NSQX,-4.71614,51.8851
00NSQY,-4.78731,52.1028
00NSQZ,-4.92206,51.8142
00NSRA,-4.94565,51.8235
00NSRB,-4.91855,51.794
00NSRC,-4.90349,51.7928
00NSRD,-4.92609,51.7918
00NSRE,-4.92412,51.7852
00NSRF,-4.90917,51.7736
00NSRG,-4.89432,51.7792
00NSRH,-4.89733,51.7715
00NSRJ,-4.87941,51.7634
00NSRK,-4.72158,51.7751
00NSRL,-4.9015,51.9169
00NSRM,-5.28764,51.965
00NSRN,-4.70165,52.1431
00NSRP,-5.63924,51.853
00NSRQ,-4.67992,51.808
00NSRR,-4.97468,52.1025
00NSRS,-5.15946,51.9692
00NSRT,-4.68294,51.7729
00NSRU,-4.69184,51.7576
00NSRW,-5.07305,51.8732
00NSRX,-4.84071,51.9467
00NUPW,-4.20031,51.987
00NUPX,-3.96584,51.8547
00NUPY,-3.93914,51.8448
00NUPZ,-4.13074,51.7499
00NUQA,-4.22431,51.7626
00NUQB,-4.08629,51.7467
00NUQC,-4.26849,51.9443
00NUQD,-4.28445,51.9265
00NUQE,-4.30948,51.9379
00NUQF,-4.44241,52.095
00NUQG,-3.82403,52.0841
00NUQH,-4.33054,51.983
00NUQJ,-3.90282,52.1187
00NUQK,-4.11341,51.7617
00NUQL,-4.14956,51.754
00NUQM,-4.12563,51.7701
00NUQN,-3.87177,51.8609
00NUQP,-3.89887,51.8576
00NUQQ,-4.14079,51.734
00NUQR,-4.16773,51.8104
00NUQS,-4.08625,51.8778
00NUQT,-4.03576,51.7963
00NUQU,-4.17178,51.7686
00NUQW,-4.2703,51.8201
00NUQX,-4.50439,51.8606
00NUQY,-4.56885,51.9628
00NUQZ,-4.13164,51.9126
00NURA,-3.93899,51.9277
00NURB,-3.69865,52.0933
00NURC,-3.96601,51.8862
00NURD,-4.09105,52.0034
00NURE,-4.02642,51.9303
00NURF,-4.18681,52.0879
00NURG,-3.77375,51.971
00NURH,-4.32528,52.0917
00NURJ,-4.07645,51.7756
00NURK,-4.22668,51.9171
00NURL,-4.20435,51.8551
00NURM,-4.07976,51.83
00NURN,-4.37368,51.8832
00NURP,-4.05571,52.1359
00NURQ,-4.13359,51.7586
00NURR,-4.10781,51.7424
00NURS,-3.95375,52.005
00NURT,-4.34548,51.7847
00NURU,-4.01391,51.8675
00NURW,-3.96642,51.8631
00NURX,-4.13976,51.848
00NURY,-3.80154,51.8744
00NURZ,-4.45615,51.9045
00NUSA,-4.27064,51.8661
00NUSB,-4.00702,51.8537
00NUSC,-4.11414,51.7887
00NUSD,-4.42858,51.9684
00NUSE,-4.22403,51.7955
00NUSF,-4.00584,51.8317
00NUSG,-4.14216,51.7469
00NUSH,-4.60856,51.9236
00NXNW,-4.03985,51.6459
00NXNX,-3.89825,51.702
00NXNY,-3.93557,51.6854
00NXNZ,-3.86519,51.7608
00NXPA,-3.98178,51.706
00NXPB,-3.94202,51.7035
00NXPC,-4.02055,51.6908
00NXPD,-4.05172,51.6826
00NXPE,-4.02141,51.7375
00NXPF,-4.19855,51.6555
00NXPG,-4.04013,51.7133
00NXPH,-4.00447,51.6912
00NXPJ,-4.00955,51.6839
00NXPK,-4.0121,51.7233
00NXPL,-3.92616,51.7047
00NXPM,-3.96246,51.7483
00NXPN,-3.8726,51.7316
00NXPP,-4.05567,51.728
00NXPQ,-3.93671,51.7906
00NXPR,-4.00032,51.6624
00NXPS,-3.90868,51.738
00NXPT,-3.93029,51.724
00NXPU,-4.01019,51.6375
00NXPW,-3.98528,51.6347
00NXPX,-4.10197,51.6984
00NXPY,-3.95558,51.716
00NXPZ,-3.98923,51.7342
00NXQA,-4.06582,51.6465
00NXQB,-4.03464,51.7482
00NXQC,-4.00552,51.7918
00NXQD,-3.9065,51.6843
00NXQE,-3.98134,51.6833
00NXQF,-3.95199,51.6922
00NXQG,-3.95766,51.6832
00NXQH,-4.04525,51.7317
00NXQJ,-4.00176,51.6487
